Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
ME 411,Mechatronics I,4,32260,LEC - AL2,03:00 PM - 03:50 PM,2,"Kim, M",Meet on campus,Fall,2023,Afternoon,50
ME 422,"Heating, Ventilation and Air Conditioning",4,33075,LCD,04:00 PM - 05:15 PM,2,"Lee, K",Meet on campus,Fall,2023,Afternoon,75
ME 422,"Heating, Ventilation and Air Conditioning",4,33429,LCD,04:00 PM - 05:15 PM,2,"Lee, K",Meet on campus,Fall,2023,Afternoon,75
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32699,LEC,06:00 PM - 08:30 PM,1,"Campbell, B; Haefke, C",Meet on campus,Fall,2023,Evening,150
ME 424,Energy Management Solutions for Industry: Theory and Practice,4,32700,LEC,06:00 PM - 08:30 PM,1,"Campbell, B; Haefke, C",Meet on campus,Fall,2023,Evening,150
ME 428,Numerical Methods in Mechanical Engineering,4,42949,LCD,01:00 PM - 01:50 PM,3,"Bhounsule, P",Meet on campus,Fall,2023,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,42950,LCD,01:00 PM - 01:50 PM,3,"Bhounsule, P",Meet on campus,Fall,2023,Afternoon,50
ME 429,Internal Combustion Engines,4,29092,LCD,04:00 PM - 05:15 PM,2,"Manafzadeh, S",Meet on campus,Fall,2023,Afternoon,75
ME 429,Internal Combustion Engines,4,29093,LCD,04:00 PM - 05:15 PM,2,"Manafzadeh, S",Meet on campus,Fall,2023,Afternoon,75
ME 444,Interdisciplinary Product Development I,4,39039,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2023,Afternoon,170
ME 444,Interdisciplinary Product Development I,4,39040,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Fall,2023,Afternoon,170
ME 494,Special Topics in Mechanical Engineering,4,12524,LCD,12:00 PM - 12:50 PM,3,"Mirbod, P",Meet on campus,Fall,2023,Afternoon,50
ME 494,Special Topics in Mechanical Engineering,4,20426,LCD,12:00 PM - 12:50 PM,3,"Mirbod, P",Meet on campus,Fall,2023,Afternoon,50
ME 494,Special Topics in Mechanical Engineering,4,39097,LCD,02:00 PM - 03:15 PM,2,"Sankaranarayanan, S",Meet on campus,Fall,2023,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,48920,LCD,02:00 PM - 03:15 PM,2,"Sankaranarayanan, S",Meet on campus,Fall,2023,Afternoon,75
ME 496,Undergraduate Senior Design Thesis I,8,41954,LCD,ARRANGED,0,N/A,Meet on campus,Fall,2023,N/A,0
ME 499,Professional Development Seminar,0,27805,LCD,05:30 PM - 06:20 PM,1,"Nicolsen, B",Meet on campus,Fall,2023,Evening,50
ME 517,Microfluidics: Fundamentals and Applications,4,48458,LCD,09:30 AM - 10:45 AM,2,"Xu, J",Meet on campus,Fall,2023,Morning,75
ME 520,Elastography,4,47500,LEC,03:30 PM - 04:45 PM,2,"Klatt, D",Meet on campus,Fall,2023,Afternoon,75
ME 562,Biomedical Implants in Orthopedics and Dentistry,4,42663,LCD,03:00 PM - 05:30 PM,1,"Mathew, M",Meet on campus,Fall,2023,Afternoon,150
ME 594,Current Topics in Mechanical Engineering,4,33550,LCD,10:30 AM - 11:45 AM,2,"Salehi-Khojin, A",Meet on campus,Fall,2023,Morning,75
ME 594,Current Topics in Mechanical Engineering,4,38559,LCD,01:00 PM - 02:15 PM,2,"Jung, E",Meet on campus,Fall,2023,Afternoon,75
ME 205,Introduction to Thermodynamics,3,15795,LCD,02:00 PM - 02:50 PM,3,"Manafzadeh, S",Meet on campus,Spring,2024,Afternoon,50
ME 210,Engineering Dynamics,3,15796,LCD,10:00 AM - 10:50 AM,3,"Subramanian, A",Meet on campus,Spring,2024,Morning,50
ME 210,Engineering Dynamics,3,38130,LCD,12:00 PM - 12:50 PM,3,"Alonso, M",Meet on campus,Spring,2024,Afternoon,50
ME 211,Fluid Mechanics I,4,21434,LCD - AS1,01:00 PM - 01:50 PM,3,"Megaridis, C",Meet on campus,Spring,2024,Afternoon,50
ME 211,Fluid Mechanics I,4,38070,LCD - AS2,02:00 PM - 02:50 PM,3,"Xu, J",Meet on campus,Spring,2024,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,15805,LEC - AL1,09:00 AM - 09:50 AM,3,"Siow, Y",Meet on campus,Spring,2024,Morning,50
ME 250,Introduction to Engineering Design and Graphics,3,35050,LEC - BL1,02:00 PM - 02:50 PM,3,"Szwalek, J",Meet on campus,Spring,2024,Afternoon,50
ME 250,Introduction to Engineering Design and Graphics,3,36292,LEC - CL1,11:00 AM - 11:50 AM,3,"Siow, Y",Meet on campus,Spring,2024,Morning,50
ME 261,Materials for Manufacturing,2,24298,LCD,02:00 PM - 02:50 PM,3,"Karpov, E",Meet on campus,Spring,2024,Afternoon,50
ME 308,Mechanical Vibrations,3,35710,LCD,09:30 AM - 10:45 AM,2,"Shabana, A",Meet on campus,Spring,2024,Morning,75
ME 308,Mechanical Vibrations,3,15806,LCD,01:00 PM - 01:50 PM,3,"Cetin, S",Meet on campus,Spring,2024,Afternoon,50
ME 312,Dynamic Systems and Control,3,19567,LCD,12:30 PM - 01:45 PM,2,"Kim, M",Meet on campus,Spring,2024,Afternoon,75
ME 312,Dynamic Systems and Control,3,35719,LCD,04:00 PM - 04:50 PM,3,"Cetin, S",Meet on campus,Spring,2024,Afternoon,50
ME 320,Mechanisms and Dynamics of Machinery,4,15808,LCD,02:00 PM - 03:15 PM,2,"Shabana, A",Meet on campus,Spring,2024,Afternoon,75
ME 321,Heat Transfer,4,15812,LCD - AS1,02:00 PM - 02:50 PM,3,"Anand, S",Meet on campus,Spring,2024,Afternoon,50
ME 321,Heat Transfer,4,37327,LCD - AS2,11:00 AM - 11:50 AM,3,"Jung, E",Meet on campus,Spring,2024,Morning,50
ME 325,Intermediate Thermodynamics,3,38817,LCD,09:00 AM - 09:50 AM,3,"Anand, S",Meet on campus,Spring,2024,Morning,50
ME 325,Intermediate Thermodynamics,3,15813,LCD,11:00 AM - 11:50 AM,3,"Manafzadeh, S",Meet on campus,Spring,2024,Morning,50
ME 341,Experimental Methods in Mechanical Engineering,3,36800,LEC - BL,04:00 PM - 04:50 PM,2,"Xu, J",Meet on campus,Spring,2024,Afternoon,50
ME 347,Introduction to Computer-Aided Design,3,40126,LEC - AL1,12:00 PM - 12:50 PM,2,"Szwalek, J",Meet on campus,Spring,2024,Afternoon,50
ME 347,Introduction to Computer-Aided Design,3,43177,LEC - AL2,10:00 AM - 10:50 AM,2,"Szwalek, J",On Campus,Spring,2024,Morning,50
ME 370,Mechanical Engineering Design,3,33178,LCD,09:30 AM - 10:45 AM,2,"Bhounsule, P",Meet on campus,Spring,2024,Morning,75
ME 370,Mechanical Engineering Design,3,42477,LCD,01:00 PM - 01:50 PM,3,"Subramanian, A",Meet on campus,Spring,2024,Afternoon,50
ME 380,Manufacturing Process Principles,3,15847,LCD,09:00 AM - 09:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Morning,50
ME 380,Manufacturing Process Principles,3,42668,LCD,10:00 AM - 10:50 AM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Morning,50
ME 397,Senior Design Il,2,37339,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
ME 397,Senior Design Il,2,38073,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
ME 397,Senior Design Il,2,43742,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
ME 397,Senior Design Il,2,36801,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2024,N/A,0
ME 397,Senior Design Il,2,38597,LCD,ARRANGED,0,"Komperda, J",Meet on campus,Spring,2024,N/A,0
ME 401,Applied Stress Analysis I,4,47247,LCD,12:00 PM - 12:50 PM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Afternoon,50
ME 401,Applied Stress Analysis I,4,47248,LCD,12:00 PM - 12:50 PM,3,"Shahbazian-Yassar, R",Meet on campus,Spring,2024,Afternoon,50
ME 415,Propulsion Theory,4,33271,LCD,02:00 PM - 03:15 PM,2,"Lynch, P",Meet on campus,Spring,2024,Afternoon,75
ME 415,Propulsion Theory,4,33389,LCD,02:00 PM - 03:15 PM,2,"Lynch, P",Meet on campus,Spring,2024,Afternoon,75
ME 417,Intermediate Fluid Mechanics,4,31454,LCD,05:00 PM - 06:15 PM,2,"Mirbod, P",Meet on campus,Spring,2024,Evening,75
ME 417,Intermediate Fluid Mechanics,4,31902,LCD,05:00 PM - 06:15 PM,2,"Mirbod, P",Meet on campus,Spring,2024,Evening,75
ME 422,"Heating, Ventilation and Air Conditioning",4,36503,LCD,11:00 AM - 11:50 AM,3,"Pourarian, S",Meet on campus,Spring,2024,Morning,50
ME 422,"Heating, Ventilation and Air Conditioning",4,36505,LCD,11:00 AM - 11:50 AM,3,"Pourarian, S",Meet on campus,Spring,2024,Morning,50
ME 428,Numerical Methods in Mechanical Engineering,4,38133,LCD,03:00 PM - 03:50 PM,3,"Komperda, J",Meet on campus,Spring,2024,Afternoon,50
ME 428,Numerical Methods in Mechanical Engineering,4,38134,LCD,03:00 PM - 03:50 PM,3,"Komperda, J",Meet on campus,Spring,2024,Afternoon,50
ME 445,Interdisciplinary Product Development 2,4,31457,LCD,02:00 PM - 04:50 PM,1,"Scott, M",Meet on campus,Spring,2024,Afternoon,170
ME 449,Microdevices and Micromachining Technology,5,19209,LCD - AS1,09:30 AM - 10:45 AM,2,N/A,Meet on campus,Spring,2024,Morning,75
ME 449,Microdevices and Micromachining Technology,5,23636,LCD - AS2,09:30 AM - 10:45 AM,2,N/A,Meet on campus,Spring,2024,Morning,75
ME 450,Air Pollution Engineering,4,30901,LCD,04:00 PM - 05:15 PM,2,"Manafzadeh, S",Meet on campus,Spring,2024,Afternoon,75
ME 450,Air Pollution Engineering,4,34696,LCD,04:00 PM - 05:15 PM,2,"Manafzadeh, S",Meet on campus,Spring,2024,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,29386,LCD,03:30 PM - 04:45 PM,2,"Campbell, B; Haefke, C; Miller, G; Mueller, S",On Campus,Spring,2024,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,29387,LCD,03:30 PM - 04:45 PM,2,"Campbell, B; Haefke, C; Miller, G; Mueller, S",Meet on campus,Spring,2024,Afternoon,75
ME 494,Special Topics in Mechanical Engineering,4,32346,LCD,05:00 PM - 06:15 PM,2,"Lee, K",Meet on campus,Spring,2024,Evening,75
ME 494,Special Topics in Mechanical Engineering,4,32347,LCD,05:00 PM - 06:15 PM,2,"Lee, K",Meet on campus,Spring,2024,Evening,75
ME 497,Undergraduate Senior Design Thesis II,8,40408,LCD,ARRANGED,0,"Brown, M",Meet on campus,Spring,2024,N/A,0
ME 499,Professional Development Seminar,0,38363,LCD,05:00 PM - 05:50 PM,1,"Nicolsen, B",Meet on campus,Spring,2024,Evening,50
ME 501,Advanced Thermodynamics,4,39399,LCD,02:00 PM - 03:15 PM,2,"Brezinsky, K",Meet on campus,Spring,2024,Afternoon,75
ME 511,Mechatronics II,4,19582,LEC - AL,03:30 PM - 04:20 PM,2,"Kim, M",Meet on campus,Spring,2024,Afternoon,50
ME 515,Micro- and Nano-Transport Phenomena,4,41462,LCD,03:30 PM - 04:45 PM,2,"Yarin, A",Meet on campus,Spring,2024,Afternoon,75
ME 594,Current Topics in Mechanical Engineering,4,15844,LCD,09:30 AM - 10:45 AM,2,"Mirbod, P",Meet on campus,Spring,2024,Morning,75
ME 594,Current Topics in Mechanical Engineering,4,33580,LCD,12:30 PM - 01:45 PM,2,"Finan, J",Meet on campus,Spring,2024,Afternoon,75
ME 205,Introduction to Thermodynamics,3,14491,LCD,01:00 PM - 03:30 PM,2,"Siow, Y",Meet on campus,Summer,2024,Afternoon,150
ME 210,Engineering Dynamics,3,14492,LCD,10:00 AM - 12:30 PM,2,"Manafzadeh, S",Meet online at set times,Summer,2024,Morning,150
ME 347,Engineering Design and Graphics with Computer-Aided Design and Simulation,3,21974,LEC - AL,10:00 AM - 12:00 PM,2,"Hatami Marbini, H",On campus and online,Summer,2024,Morning,120
ME 428,Numerical Methods in Mechanical Engineering,4,14496,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2024,Afternoon,150
ME 428,Numerical Methods in Mechanical Engineering,4,14763,LCD,01:00 PM - 03:30 PM,2,"Komperda, J",On campus and online,Summer,2024,Afternoon,150
