YEAR,SEMESTER,CRS SUBJ CD,CRS NBR,CRS TITLE,DEPT CD,DEPT NAME,A,B,C,D,F,DFR,I,NR,S,U,W,Primary Instructor,Grade Regs
2018,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,71,19,4,6,0,0,0,0,0,0,4,"Gmytrasiewicz, Piotr",104
2018,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,23,9,4,2,1,0,0,0,0,0,11,"Kash, Ian Alexander",50
2018,Fall,CS,412,Intro to Machine Learning,2699,Computer Science,33,28,7,3,1,0,1,0,0,0,4,"Zhang, Xinhua",77
2018,Fall,CS,412,Intro to Machine Learning,2699,Computer Science,28,19,12,4,0,0,0,0,0,0,8,"Zheleva, Elena",71
2018,Fall,CS,418,Introduction to Data Science,2699,Computer Science,52,5,2,0,0,0,0,0,0,0,1,"Bello Lander, Gonzalo Alejandro",60
2018,Fall,CS,425,Computer Graphics I,2699,Computer Science,3,5,5,4,2,0,0,3,0,0,6,"Kenyon, Robert V",28
2018,Fall,CS,440,Software Engr I,2699,Computer Science,55,39,12,6,1,0,0,1,0,0,0,"Bell, John T",114
2018,Fall,CS,450,Intro to Networking,2699,Computer Science,9,35,6,0,1,0,0,0,0,0,2,"Vamanan, Balajee",53
2018,Fall,CS,461,Operating Systems,2699,Computer Science,8,5,8,2,1,0,0,0,0,0,7,"Wu, Xingbo",31
2018,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,20,14,10,3,0,0,0,0,0,0,3,"Buy, Ugo A",50
2018,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,0,0,0,0,0,0,0,36,0,0,0,"Deitz, Sean M",36
2018,Fall,CS,476,Programming Language Dsgn,2699,Computer Science,8,4,6,2,2,0,0,0,0,0,1,"Mansky, William Ernest",23
2018,Fall,CS,478,Development of Mobile Apps,2699,Computer Science,30,11,11,17,3,0,1,0,0,0,0,"Buy, Ugo A",73
2018,Fall,CS,480,Database Systems,2699,Computer Science,15,27,12,1,2,0,0,0,0,0,1,"Deitz, Sean M",58
2018,Fall,CS,480,Database Systems,2699,Computer Science,33,20,12,1,0,0,0,0,0,0,0,"Wolfson, Ouri",66
2018,Fall,CS,487,Secure Computer Systems,2699,Computer Science,9,14,5,1,0,0,1,0,0,0,5,"Gjomemo, Rigel",35
2018,Fall,CS,491,Algorithms in Practice,2699,Computer Science,3,10,0,0,0,0,0,0,0,0,1,"Lillis, John P",14
2018,Fall,CS,491,High-Performance Computing,2699,Computer Science,13,7,2,2,1,0,0,0,0,0,1,"Eriksson, Jakob L",26
2018,Fall,CS,491,Virtual and Augmented Reality,2699,Computer Science,16,18,7,0,1,0,0,0,0,0,2,"Johnson, Andrew E",44
2018,Fall,CS,502,Computational Biology,2699,Computer Science,12,1,0,0,0,0,0,0,0,0,0,"Berger-Wolf, Tanya Yonit",13
2018,Fall,CS,514,App Artificial Intelligence,2699,Computer Science,26,3,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",29
2018,Fall,CS,521,Stat Natural Lang Processing,2699,Computer Science,14,7,0,0,0,0,0,0,0,0,0,"Di Eugenio, Barbara",21
2018,Fall,CS,553,Distributed Systems,2699,Computer Science,15,6,3,0,1,0,0,0,0,0,0,"Kshemkalyani, Ajay D",25
2018,Fall,CS,582,Information Retrieval,2699,Computer Science,34,9,1,0,0,0,0,0,0,0,1,"Caragea, Cornelia Alexandra",45
2018,Fall,CS,583,Data Mining & Text Mining,2699,Computer Science,22,28,10,0,0,0,0,0,0,0,1,"Liu, Bing",61
2018,Fall,CS,584,Advanced Data Mining,2699,Computer Science,14,4,0,0,0,0,0,0,0,0,0,"Yu, Philip S",18
2018,Fall,CS,587,Computer Systems Security,2699,Computer Science,10,0,0,0,0,0,0,0,0,0,0,"Solworth, Jon A",10
2018,Fall,CS,594,AI Applications: Innov. & Entr,2699,Computer Science,29,0,0,0,0,0,0,0,0,0,0,"Petrov, Plamen Petrov",29
2018,Fall,CS,594,Artificial Intelligence Safety,2699,Computer Science,9,1,0,0,0,0,0,0,0,0,0,"Ziebart, Brian D",10
2018,Fall,CS,594,Visual Data Science,2699,Computer Science,21,10,0,0,0,0,0,0,0,0,0,"Marai, Georgeta-Elisabeta",31
2018,Fall,CS,596,Individual Study,2699,Computer Science,17,0,0,0,0,0,0,0,0,0,0,"Ohlsson, Stellan",17
2018,Fall,ECE,566,Parallel Processing,2699,Computer Science,9,4,1,0,0,0,0,0,0,0,0,"Kshemkalyani, Ajay D",14
2018,Fall,IT,202,Web & Multimedia Technology,2699,Computer Science,8,5,4,3,4,0,0,0,0,0,7,"Hayes, David P",31
2019,Spring,CS,100,Discovering Computer Science,2699,Computer Science,32,6,1,0,2,0,0,0,0,0,8,"Hayes, David P",49
2019,Spring,CS,107,Intro Comp & Programming,2699,Computer Science,41,23,17,4,16,0,3,0,0,0,3,"Reckinger, Scott J",107
2019,Spring,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,101,66,36,12,13,0,22,0,0,0,19,"Reckinger, Shanon Marie",269
2019,Spring,CS,110,MATLAB for Engineers,2699,Computer Science,0,0,0,0,0,0,0,40,0,0,0,"Reckinger, Shanon Marie",40
2019,Spring,CS,111,Program Design I,2699,Computer Science,36,40,34,9,16,0,0,1,0,0,22,"Hayes, David P",158
2019,Spring,CS,141,Program Design II,2699,Computer Science,70,74,57,29,19,0,0,0,0,0,24,"Reed, Dale F",273
2019,Spring,CS,151,Foundations of Computing,2699,Computer Science,127,91,42,16,17,0,2,0,0,0,16,"Bello Lander, Gonzalo Alejandro",311
2019,Spring,CS,211,Programming Practicum,2699,Computer Science,57,69,42,16,10,0,1,0,0,0,15,"Mobasheri, Nasim",210
2019,Spring,CS,251,Data Structures,2699,Computer Science,35,48,61,23,0,0,0,5,0,0,26,"Lillis, John P",198
2019,Spring,CS,251,Data Structures,2699,Computer Science,18,26,36,12,7,0,1,0,0,0,14,"McCarty, Evan",114
2019,Spring,CS,261,Machine Organization,2699,Computer Science,45,91,46,20,11,0,1,0,0,0,15,"Theys, Mitchell D",229
2019,Spring,CS,301,Languages and Automata,2699,Computer Science,46,41,16,3,4,0,0,0,0,0,6,"Kshemkalyani, Ajay D",116
2019,Spring,CS,341,Programming Language Concepts,2699,Computer Science,56,37,17,16,9,0,12,0,0,0,5,"Hummel, Joseph E",152
2019,Spring,CS,361,Systems Programming,2699,Computer Science,33,21,24,13,21,0,1,0,0,0,13,"Solworth, Jon A",126
2019,Spring,CS,362,Computer Design,2699,Computer Science,60,71,41,10,3,0,0,0,0,0,8,"Troy, Patrick A",193
2019,Spring,CS,377,Communication and Ethics,2699,Computer Science,116,16,4,4,4,0,0,0,0,0,1,"Burton, Emanuelle Neuman",145
2019,Spring,CS,377,Communication and Ethics,2699,Computer Science,17,7,0,0,0,0,0,0,0,0,1,"Swiatek, Sara Jo",25
2019,Spring,CS,411,Artificial Intelligence I,2699,Computer Science,25,31,18,9,0,0,0,0,0,0,2,"Ziebart, Brian D",85
2019,Spring,CS,412,Intro to Machine Learning,2699,Computer Science,33,23,4,1,10,0,0,3,0,0,10,"McCarty, Evan",84
2019,Spring,CS,418,Introduction to Data Science,2699,Computer Science,27,16,13,7,4,0,0,0,0,0,3,"Zheleva, Elena",70
2019,Spring,CS,421,Language Processing,2699,Computer Science,23,16,6,3,1,0,0,0,0,0,0,"Di Eugenio, Barbara",49
2019,Spring,CS,422,User Interface Design,2699,Computer Science,20,40,11,5,0,0,0,0,0,0,4,"Chattopadhyay, Debaleena",80
2019,Spring,CS,424,Visual Analytics,2699,Computer Science,7,2,20,4,4,0,0,0,0,0,3,"Johnson, Andrew E",40
2019,Spring,CS,426,Video Game Design,2699,Computer Science,23,8,3,0,2,0,0,0,0,0,0,"Marai, Georgeta-Elisabeta",36
2019,Spring,CS,440,Software Engr I,2699,Computer Science,33,48,4,2,1,0,0,1,0,0,1,"Bell, John T",90
2019,Spring,CS,441,Cloud Computing Objects,2699,Computer Science,14,7,10,3,0,0,0,0,0,0,9,"Grechanik, Mark",43
2019,Spring,CS,442,Software Engineering II,2699,Computer Science,15,11,1,1,0,0,0,0,0,0,0,"Bell, John T",28
2019,Spring,CS,450,Intro to Networking,2699,Computer Science,11,11,4,3,3,0,0,0,0,0,6,"Eriksson, Jakob L",38
2019,Spring,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,27,30,9,5,0,0,0,0,0,0,2,"Deitz, Sean M",73
2019,Spring,CS,477,Computing Law Policy & Ethics,2699,Computer Science,3,4,5,1,0,0,0,10,0,0,0,"Sloan, Robert Hal",23
2019,Spring,CS,478,Development of Mobile Apps,2699,Computer Science,28,10,13,3,1,0,1,0,0,0,0,"Buy, Ugo A",56
2019,Spring,CS,480,Database Systems,2699,Computer Science,35,37,16,2,0,0,0,0,0,0,1,"Deitz, Sean M",91
2019,Spring,CS,480,Database Systems,2699,Computer Science,4,5,2,0,0,0,0,0,0,0,1,"Sistla, Aravinda Prasad",12
2019,Spring,CS,489,Human Augmentics,2699,Computer Science,24,5,0,0,0,0,0,0,0,0,0,"Kenyon, Robert V",29
2019,Spring,CS,494,Network Security,2699,Computer Science,4,2,1,1,2,0,0,0,0,0,2,"Polakis, Jason",12
2019,Spring,CS,494,Special Topics in BioE & CS,2699,Computer Science,12,3,0,0,0,0,0,0,0,0,0,"Hummel, Joseph E",15
2019,Spring,CS,505,Computabil &Complexity Theory,2699,Computer Science,8,2,0,0,0,0,0,0,0,0,0,"Sidiropoulos, Anastasios",10
2019,Spring,CS,506,Intro to Quantum Computing,2699,Computer Science,32,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",32
2019,Spring,CS,511,Artificial Intelligence II,2699,Computer Science,25,2,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",27
2019,Spring,CS,512,Advanced Machine Learning,2699,Computer Science,19,11,0,0,0,0,0,0,0,0,0,"Zhang, Xinhua",30
2019,Spring,CS,514,App Artificial Intelligence,2699,Computer Science,13,22,3,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",38
2019,Spring,CS,540,Adv Topics in Softwr Engr,2699,Computer Science,31,4,1,0,0,0,0,0,0,0,0,"Buy, Ugo A",36
2019,Spring,CS,581,Database Management Systms,2699,Computer Science,27,12,1,0,0,0,0,0,0,0,0,"Wolfson, Ouri",40
2019,Spring,CS,582,Information Retrieval,2699,Computer Science,25,13,0,0,0,0,0,0,0,0,0,"Caragea, Cornelia Alexandra",38
2019,Spring,CS,583,Data Mining & Text Mining,2699,Computer Science,12,9,0,1,0,0,0,31,0,0,0,"Liu, Bing",53
2019,Spring,CS,594,Economics in CS,2699,Computer Science,15,2,0,0,0,0,0,0,0,0,0,"Kash, Ian Alexander",17
2019,Spring,CS,594,Language and Vision,2699,Computer Science,19,0,0,0,0,0,0,0,0,0,0,"Parde, Natalie",19
2019,Spring,IT,202,Web & Multimedia Technology,2699,Computer Science,15,10,3,0,2,0,0,0,0,0,4,"Hayes, David P",34
2019,Summer,CS,141,Program Design II,2699,Computer Science,7,9,5,0,1,0,5,0,0,0,1,"Hallenbeck, Mark",28
2019,Summer,CS,151,Foundations of Computing,2699,Computer Science,12,6,11,1,1,0,0,1,0,0,1,"McCarty, Evan",33
2019,Summer,CS,211,Programming Practicum,2699,Computer Science,10,13,5,1,3,0,0,0,0,0,0,"Khan, Mohammad Taha",32
2019,Summer,CS,251,Data Structures,2699,Computer Science,14,11,10,3,5,0,0,0,0,0,1,"Lillis, John P",44
2019,Summer,CS,301,Languages and Automata,2699,Computer Science,5,9,2,0,2,0,0,0,0,0,6,"Deitz, Sean M",24
2019,Summer,CS,342,Software Design,2699,Computer Science,9,5,6,1,2,0,1,0,0,0,1,"Hallenbeck, Mark",25
2019,Summer,CS,440,Software Engr I,2699,Computer Science,6,4,1,1,0,0,0,0,0,0,0,"Bell, John T",12
2019,Summer,CS,480,Database Systems,2699,Computer Science,11,16,8,1,0,0,1,0,0,0,0,"Deitz, Sean M",37
2019,Fall,CS,100,Discovering Computer Science,2699,Computer Science,24,26,4,5,8,0,1,0,0,0,10,"Bell, John T",78
2019,Fall,CS,107,Intro Comp & Programming,2699,Computer Science,44,37,19,7,4,0,0,0,0,0,11,"Reckinger, Scott J",122
2019,Fall,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,75,62,43,19,19,0,2,0,0,0,18,"Reckinger, Shanon Marie",238
2019,Fall,CS,110,MATLAB for Engineers,2699,Computer Science,24,12,3,4,2,0,1,3,0,0,0,"Reckinger, Shanon Marie",49
2019,Fall,CS,111,Program Design I,2699,Computer Science,51,49,25,9,15,0,2,0,0,0,16,"Hayes, David P",167
2019,Fall,CS,111,Program Design I,2699,Computer Science,28,48,26,7,17,0,0,0,0,0,27,"Sloan, Robert Hal",153
2019,Fall,CS,141,Program Design II,2699,Computer Science,64,54,50,29,17,0,0,0,0,0,12,"Reed, Dale F",226
2019,Fall,CS,151,Foundations of Computing,2699,Computer Science,101,80,56,23,10,0,0,0,0,0,19,"McCarty, Evan",289
2019,Fall,CS,194,Intro to Cybersecurity,2699,Computer Science,9,3,3,2,0,0,0,0,0,0,1,"Polakis, Jason",18
2019,Fall,CS,211,Programming Practicum,2699,Computer Science,85,74,28,12,12,0,0,0,0,0,16,"Mobasheri, Nasim",227
2019,Fall,CS,251,Data Structures,2699,Computer Science,100,76,59,18,24,0,5,0,0,0,43,"Hummel, Joseph E",325
2019,Fall,CS,261,Machine Organization,2699,Computer Science,29,47,51,18,13,0,0,0,0,0,32,"Theys, Mitchell D",190
2019,Fall,CS,301,Languages and Automata,2699,Computer Science,102,89,45,26,11,0,0,0,0,0,13,"Bello Lander, Gonzalo Alejandro",286
2019,Fall,CS,341,Programming Language Concepts,2699,Computer Science,70,58,22,20,2,0,0,0,0,0,7,"Deitz, Sean M",179
2019,Fall,CS,342,Software Design,2699,Computer Science,78,58,22,4,11,0,0,0,0,0,12,"Hallenbeck, Mark",185
2019,Fall,CS,361,Systems Programming,2699,Computer Science,42,57,70,16,9,0,7,0,0,0,4,"Kanich, Chris",205
2019,Fall,CS,362,Computer Design,2699,Computer Science,92,45,22,9,6,0,0,0,0,0,3,"Troy, Patrick A",177
2019,Fall,CS,377,Communication and Ethics,2699,Computer Science,82,15,2,0,2,0,1,0,0,0,3,"Burton, Emanuelle Neuman",105
2019,Fall,CS,377,Communication and Ethics,2699,Computer Science,57,2,0,0,0,0,0,0,0,0,1,"Clayville, Kristel",60
2019,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,28,33,10,1,0,0,1,0,0,0,0,"Gmytrasiewicz, Piotr",73
2019,Fall,CS,411,Artificial Intelligence I,2699,Computer Science,31,15,7,0,1,0,1,0,0,0,8,"Kash, Ian Alexander",63
2019,Fall,CS,412,Intro to Machine Learning,2699,Computer Science,49,33,13,0,1,0,0,0,0,0,7,"Zhang, Xinhua",103
2019,Fall,CS,415,Computer Vision I,2699,Computer Science,23,10,2,0,1,0,0,0,0,0,5,"Tang, Wei",41
2019,Fall,CS,418,Introduction to Data Science,2699,Computer Science,100,27,6,2,0,0,0,0,0,0,1,"Bello Lander, Gonzalo Alejandro",136
2019,Fall,CS,421,Language Processing,2699,Computer Science,32,12,4,4,1,0,0,0,0,0,2,"Parde, Natalie",55
2019,Fall,CS,422,User Interface Design,2699,Computer Science,0,0,0,0,0,0,0,36,0,0,0,"Michaelis, Joseph",36
2019,Fall,CS,425,Computer Graphics I,2699,Computer Science,12,9,1,1,1,0,1,0,0,0,1,"Bell, John T",26
2019,Fall,CS,428,Virtual and Augmented Reality,2699,Computer Science,14,19,4,0,0,0,0,0,0,0,4,"Johnson, Andrew E",41
2019,Fall,CS,440,Software Engr I,2699,Computer Science,40,34,5,4,0,0,0,0,0,0,5,"Bell, John T",88
2019,Fall,CS,441,Cloud Computing Objects,2699,Computer Science,16,15,8,5,0,0,0,0,0,0,13,"Grechanik, Mark",57
2019,Fall,CS,450,Intro to Networking,2699,Computer Science,12,19,7,2,1,0,0,0,0,0,3,"Vamanan, Balajee",44
2019,Fall,CS,461,Operating Systems,2699,Computer Science,14,7,4,3,3,0,0,0,0,0,5,"Wu, Xingbo",36
2019,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,21,18,11,4,2,0,0,0,0,0,1,"Ganchinho de Pina, Luis Gabriel",57
2019,Fall,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,12,16,11,4,0,0,0,0,0,0,7,"Grechanik, Mark",50
2019,Fall,CS,476,Programming Language Dsgn,2699,Computer Science,10,6,6,0,0,0,1,0,0,0,1,"Mansky, William Ernest",24
2019,Fall,CS,478,Development of Mobile Apps,2699,Computer Science,27,16,15,12,1,0,1,0,0,0,3,"Hallenbeck, Mark",75
2019,Fall,CS,480,Database Systems,2699,Computer Science,34,17,9,0,0,0,0,0,0,0,1,"Deitz, Sean M",61
2019,Fall,CS,480,Database Systems,2699,Computer Science,10,12,14,9,0,0,0,0,0,0,1,"Sistla, Aravinda Prasad",46
2019,Fall,CS,494,Adv. Data Structures & Algthms,2699,Computer Science,10,2,0,0,0,0,0,0,0,0,1,"Mobasheri, Nasim",13
2019,Fall,CS,494,Special Topics in BioE & CS,2699,Computer Science,12,0,2,0,1,1,0,0,0,0,0,"Hummel, Joseph E",16
2019,Fall,CS,514,App Artificial Intelligence,2699,Computer Science,14,7,0,0,0,0,0,0,0,0,0,"Gmytrasiewicz, Piotr",21
2019,Fall,CS,529,Visual Data Science,2699,Computer Science,20,4,0,0,0,0,0,0,0,0,1,"Marai, Georgeta-Elisabeta",25
2019,Fall,CS,553,Distributed Systems,2699,Computer Science,12,0,0,0,0,0,0,0,0,0,0,"Kshemkalyani, Ajay D",12
2019,Fall,CS,587,Computer Systems Security,2699,Computer Science,14,0,0,0,0,0,0,0,0,0,0,"Solworth, Jon A",14
2019,Fall,CS,594,Causal Inference and Learning,2699,Computer Science,18,1,0,0,0,0,0,0,0,0,0,"Zheleva, Elena",19
2019,Fall,CS,594,Deep Learning for NLP,2699,Computer Science,31,9,0,0,0,0,0,0,0,0,0,"Caragea, Cornelia Alexandra",40
2019,Fall,CS,594,Graph Algorithms,2699,Computer Science,11,1,0,0,0,0,0,0,0,0,0,"Sidiropoulos, Anastasios",12
2019,Fall,CS,594,Innovation & Entrepreneurship,2699,Computer Science,16,2,0,0,0,0,0,0,0,0,0,"Petrov, Plamen Petrov",18
2019,Fall,IT,202,Web & Multimedia Technology,2699,Computer Science,1,2,21,0,1,0,3,0,0,0,4,"Hayes, David P",32
2019,Fall,IT,302,Database Administration,2699,Computer Science,2,4,3,0,2,0,0,0,0,0,1,"Hayes, David P",12
2020,Spring,CS,107,Intro Comp & Programming,2699,Computer Science,41,27,17,5,8,0,0,0,0,0,3,"Reckinger, Scott J",101
2020,Spring,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,113,60,37,31,31,0,0,0,0,0,15,"Reckinger, Shanon Marie",287
2020,Spring,CS,110,MATLAB for Engineers,2699,Computer Science,13,12,6,3,0,0,0,0,0,0,1,"Reckinger, Shanon Marie",35
2020,Spring,CS,111,Program Design I,2699,Computer Science,32,29,15,5,13,0,1,0,0,0,6,"Hayes, David P",101
2020,Spring,CS,111,Program Design I,2699,Computer Science,22,21,8,6,12,0,1,0,0,0,5,"Troy, Patrick A",75
2020,Spring,CS,141,Program Design II,2699,Computer Science,32,20,23,14,5,0,0,0,0,0,6,"Deitz, Sean M",100
2020,Spring,CS,141,Program Design II,2699,Computer Science,51,43,40,17,9,0,0,7,0,0,13,"Reed, Dale F",180
2020,Spring,CS,151,Foundations of Computing,2699,Computer Science,106,71,67,38,35,0,0,0,0,0,7,"Bello Lander, Gonzalo Alejandro",324
2020,Spring,CS,211,Programming Practicum,2699,Computer Science,88,57,48,14,9,0,0,0,0,0,7,"Mobasheri, Nasim",223
2020,Spring,CS,251,Data Structures,2699,Computer Science,50,48,43,35,25,0,6,1,0,0,6,"Hummel, Joseph E",214
2020,Spring,CS,251,Data Structures,2699,Computer Science,18,13,22,7,14,0,5,0,0,0,2,"Reckinger, Shanon Marie",81
2020,Spring,CS,261,Machine Organization,2699,Computer Science,28,37,40,16,23,0,0,0,0,0,7,"Diazh, Diana Mabel",151
2020,Spring,CS,261,Machine Organization,2699,Computer Science,26,18,23,6,10,0,0,0,0,0,1,"Theys, Mitchell D",84
2020,Spring,CS,301,Languages and Automata,2699,Computer Science,47,55,41,6,17,0,0,0,0,0,8,"McCarty, Evan",174
2020,Spring,CS,341,Programming Language Concepts,2699,Computer Science,57,55,33,10,3,0,0,0,0,0,1,"Deitz, Sean M",159
2020,Spring,CS,342,Software Design,2699,Computer Science,69,70,33,17,9,0,1,0,0,0,4,"Hallenbeck, Mark",203
2020,Spring,CS,361,Systems Programming,2699,Computer Science,41,18,13,7,5,0,0,0,0,0,2,"Roghanchi, Sepideh",86
2020,Spring,CS,361,Systems Programming,2699,Computer Science,45,44,19,7,0,0,0,0,0,0,3,"Wu, Xingbo",118
2020,Spring,CS,362,Computer Design,2699,Computer Science,55,49,23,6,6,0,0,0,0,0,0,"Theys, Mitchell D",139
2020,Spring,CS,377,Communication and Ethics,2699,Computer Science,101,13,5,3,0,0,0,0,0,0,1,"Burton, Emanuelle Neuman",123
2020,Spring,CS,377,Communication and Ethics,2699,Computer Science,57,3,0,0,0,0,0,0,0,0,0,"Clayville, Kristel",60
2020,Spring,CS,411,Artificial Intelligence I,2699,Computer Science,16,20,7,5,0,0,0,0,0,0,3,"Gmytrasiewicz, Piotr",51
2020,Spring,CS,412,Intro to Machine Learning,2699,Computer Science,37,15,5,1,2,0,0,0,0,0,3,"McCarty, Evan",63
2020,Spring,CS,415,Computer Vision I,2699,Computer Science,2,6,1,3,1,0,0,0,0,0,6,"Ravi, Sathya",19
2020,Spring,CS,418,Introduction to Data Science,2699,Computer Science,37,21,2,0,0,0,0,0,0,0,0,"Mobasheri, Nasim",60
2020,Spring,CS,418,Introduction to Data Science,2699,Computer Science,32,17,7,1,1,0,0,0,0,0,0,"Zheleva, Elena",58
2020,Spring,CS,424,Visual Analytics,2699,Computer Science,4,9,9,0,1,0,0,0,0,0,0,"Johnson, Andrew E",23
2020,Spring,CS,426,Video Game Design,2699,Computer Science,33,18,4,0,0,0,0,0,0,0,1,"Marai, Georgeta-Elisabeta",56
2020,Spring,CS,440,Software Engr I,2699,Computer Science,43,24,9,0,2,0,0,33,0,0,1,"Bell, John T",112
2020,Spring,CS,442,Software Engineering II,2699,Computer Science,24,16,2,2,0,0,0,0,0,0,1,"Bell, John T",45
2020,Spring,CS,450,Intro to Networking,2699,Computer Science,9,16,13,0,0,0,4,0,0,0,6,"Stephens, Brent",48
2020,Spring,CS,473,Compiler Design,2699,Computer Science,11,7,5,3,2,0,0,0,0,0,1,"Mansky, William Ernest",29
2020,Spring,CS,474,Obj-Oriented Langs & Envs,2699,Computer Science,14,18,8,1,3,0,0,0,0,0,14,"Grechanik, Mark",58
2020,Spring,CS,478,Development of Mobile Apps,2699,Computer Science,21,16,12,5,1,0,0,0,0,0,3,"Buy, Ugo A",58
2020,Spring,CS,478,Development of Mobile Apps,2699,Computer Science,13,20,9,4,4,0,0,0,0,0,2,"Hallenbeck, Mark",52
2020,Spring,CS,480,Database Systems,2699,Computer Science,16,23,1,2,1,0,0,10,0,0,0,"Cruz, Isabel",53
2020,Spring,CS,480,Database Systems,2699,Computer Science,32,22,16,1,3,0,0,0,0,0,1,"Sistla, Aravinda Prasad",75
2020,Spring,CS,489,Human Augmentics,2699,Computer Science,30,6,1,0,0,0,0,0,0,0,0,"Troy, Patrick A",37
2020,Spring,CS,494,Big Data Mining,2699,Computer Science,6,10,3,0,0,0,0,6,0,0,0,"Cruz, Isabel",25
2020,Spring,CS,494,Economics and Computation,2699,Computer Science,23,16,7,2,1,0,0,0,0,0,2,"Kash, Ian Alexander",51
2020,Spring,CS,494,Network Security,2699,Computer Science,6,10,4,2,0,0,0,0,0,0,2,"Polakis, Jason",24
2020,Spring,CS,494,Principles of Concurrent Prog.,2699,Computer Science,10,13,5,5,1,0,0,0,0,0,0,"Ganchinho de Pina, Luis Gabriel",34
2020,Spring,CS,494,Secure Web App. Development,2699,Computer Science,27,12,5,1,1,0,0,0,0,0,1,"Kanich, Chris",47
2020,Spring,CS,506,Intro to Quantum Computing,2699,Computer Science,32,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",32
2020,Spring,CS,512,Advanced Machine Learning,2699,Computer Science,34,5,0,0,0,0,0,0,0,0,0,"Zhang, Xinhua",39
2020,Spring,CS,515,Advanced Computer Vision,2699,Computer Science,18,7,1,0,0,0,0,0,0,0,0,"Tang, Wei",26
2020,Spring,CS,521,Stat Natural Lang Processing,2699,Computer Science,17,0,1,0,0,0,0,0,0,0,0,"Parde, Natalie",18
2020,Spring,CS,528,Virtual Reality,2699,Computer Science,9,0,1,0,0,0,0,0,0,0,0,"Johnson, Andrew E",10
2020,Spring,CS,540,Adv Topics in Softwr Engr,2699,Computer Science,21,4,0,0,0,0,0,0,0,0,0,"Buy, Ugo A",25
2020,Spring,CS,581,Database Management Systms,2699,Computer Science,37,1,0,0,0,0,0,0,0,0,0,"Wolfson, Ouri",38
2020,Spring,CS,582,Information Retrieval,2699,Computer Science,47,0,0,0,0,0,0,0,0,0,0,"Caragea, Cornelia Alexandra",47
2020,Spring,CS,588,Networked & Dist Syst Security,2699,Computer Science,14,0,0,0,0,0,0,0,0,0,0,"Solworth, Jon A",14
2020,Spring,CS,594,Algorithm Methods for Big Data,2699,Computer Science,10,3,0,0,0,0,0,0,0,0,0,"Sun, Xiaorui",13
2020,Spring,CS,594,Randomized Tech. for Des. Algo,2699,Computer Science,25,0,0,0,0,0,0,0,0,0,0,"DasGupta, Bhaskar",25
2020,Spring,IT,202,Web & Multimedia Technology,2699,Computer Science,10,12,12,16,7,0,1,0,0,0,6,"Hayes, David P",64
2020,Summer,CS,100,Discovering Computer Science,2699,Computer Science,18,0,0,0,0,0,0,0,0,0,0,"Parker, Kendal",18
2020,Summer,CS,100,Discovering Computer Science,2699,Computer Science,17,3,0,0,0,0,0,0,0,0,0,"Reckinger, Shanon Marie",20
2020,Summer,CS,109,Prog for Engineers w/MatLab,2699,Computer Science,18,15,7,3,2,0,0,0,0,0,3,"Reckinger, Scott J",48
2020,Summer,CS,141,Program Design II,2699,Computer Science,18,10,4,5,6,0,1,0,0,0,5,"Mobasheri, Nasim",49
2020,Summer,CS,151,Foundations of Computing,2699,Computer Science,18,14,9,2,5,0,0,0,0,0,7,"McCarty, Evan",55
2020,Summer,CS,211,Programming Practicum,2699,Computer Science,20,12,12,5,5,0,0,0,0,0,0,"Bell, John T",54
2020,Summer,CS,251,Data Structures,2699,Computer Science,15,12,16,4,7,0,0,1,0,0,3,"Lillis, John P",58
2020,Summer,CS,301,Languages and Automata,2699,Computer Science,11,10,11,4,4,0,0,0,0,0,1,"Bello Lander, Gonzalo Alejandro",41
