Course Code,Course Title,Credits,CRN,Section Type,Time,Days per Week,Instructor,Method,Semester,Year,Time of Day,Duration of Class (minutes)
CS 587,Computer Systems Security,4,44286,LCD,04:30 PM - 05:45 PM,2,"Solworth, J",Meet on campus,Spring,2023,Afternoon,75
CS 594,Special Topics,4,33648,LCD,12:30 PM - 01:45 PM,2,"Medya, S",Meet on campus,Spring,2023,Afternoon,75
CS 594,Special Topics,4,33792,LCD,02:00 PM - 03:15 PM,2,"Chattopadhyay, D",Meet on campus,Spring,2023,Afternoon,75
CS 594,Special Topics,4,33649,LCD,03:30 PM - 04:45 PM,2,"Sintos, S",Meet on campus,Spring,2023,Afternoon,75
CS 594,Special Topics,4,34724,LCD,06:00 PM - 08:40 PM,1,"Zhang, X",Meet on campus,Spring,2023,Evening,160
CS 109,Programming for Engineers with MatLab,3,16592,LCD - AS,12:00 PM - 01:40 PM,4,"Reckinger, S",Meet online at set times,Summer,2023,Afternoon,100
CS 111,Program Design I,3,23291,LCD - BS,09:00 AM - 11:55 AM,4,"Reckinger, S",On campus and online,Summer,2023,Morning,175
CS 141,Program Design II,3,21448,LCD - AS,08:00 AM - 09:40 AM,3,"Koehler, A",Meet online at set times,Summer,2023,Morning,100
CS 151,Mathematical Foundations of Computing,3,21451,LEC - AL,10:45 AM - 01:15 PM,2,"McCarty, E",Meet on campus,Summer,2023,Morning,150
CS 211,Programming Practicum,2,21179,LCD - AS,10:00 AM - 10:50 AM,4,"Bell, J",Meet online at set times,Summer,2023,Morning,50
CS 251,Data Structures,4,21814,LCD - AS,10:00 AM - 12:30 PM,2,"Mousavi, M",Meet online at set times,Summer,2023,Morning,150
CS 301,Languages and Automata,3,21455,LEC - AL,01:30 PM - 04:00 PM,2,"McCarty, E",Meet on campus,Summer,2023,Afternoon,150
CS 401,Computer Algorithms I,4,14209,LCD,10:00 AM - 11:40 AM,3,"Adrovic, D",Meet online at set times,Summer,2023,Morning,100
CS 401,Computer Algorithms I,4,15054,LCD,10:00 AM - 11:40 AM,3,"Adrovic, D",Meet online at set times,Summer,2023,Morning,100
CS 401,Computer Algorithms I,4,22843,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",Meet online at set times,Summer,2023,Afternoon,100
CS 401,Computer Algorithms I,4,22844,LCD,12:00 PM - 01:40 PM,3,"Adrovic, D",Meet online at set times,Summer,2023,Afternoon,100
CS 474,Object-Oriented Languages and Environments,4,24070,LCD,01:00 PM - 03:55 PM,4,"Grechanik, M",Meet on campus,Summer,2023,Afternoon,175
CS 474,Object-Oriented Languages and Environments,4,24071,LCD,01:00 PM - 03:55 PM,4,"Grechanik, M",Meet on campus,Summer,2023,Afternoon,175
CS 480,Database Systems,4,19865,LCD,12:00 PM - 01:45 PM,3,"Garg, K; Ghasemisharif, M; Seyri, A",Meet on campus,Summer,2023,Afternoon,105
CS 480,Database Systems,4,19866,LCD,12:00 PM - 01:45 PM,3,"Garg, K; Ghasemisharif, M; Seyri, A",Meet on campus,Summer,2023,Afternoon,105
CS 499,Professional Development Seminar,0,22171,LCD,ARRANGED,0,"Bell, J",On Campus,Summer,2023,N/A,0
CS 100,Discovering Computer Science,3,10615,LCD - AS1,03:00 PM - 03:50 PM,3,"Bell, J",Meet on campus,Fall,2023,Afternoon,50
CS 107,Introduction to Computing and Programming,4,10634,LEC - AL1,10:00 AM - 10:50 AM,3,"Bell, J",Meet on campus,Fall,2023,Morning,50
CS 109,Programming for Engineers with MatLab,3,46120,LCD - BS2,09:00 AM - 09:50 AM,2,"Theys, M",Meet on campus,Fall,2023,Morning,50
CS 109,Programming for Engineers with MatLab,3,46121,LCD - BS3,12:00 PM - 12:50 PM,2,"Theys, M",Meet on campus,Fall,2023,Afternoon,50
CS 111,Program Design I,3,34656,LCD - AS1,09:00 AM - 09:50 AM,3,"Reckinger, S",Meet on campus,Fall,2023,Morning,50
CS 111,Program Design I,3,40304,LCD - AS2,12:00 PM - 12:50 PM,3,"Hayes, D",Meet on campus,Fall,2023,Afternoon,50
CS 112,Program Design I in the Context of Biological Problems,3,45363,LCD - AS,02:00 PM - 03:15 PM,2,"Poretsky, R; Troy, P",Meet on campus,Fall,2023,Afternoon,75
CS 141,Program Design II,3,34657,LCD - AS1,11:00 AM - 11:50 AM,3,"Theys, M",Meet on campus,Fall,2023,Morning,50
CS 141,Program Design II,3,42032,LCD - AS2,01:00 PM - 01:50 PM,3,"Hodges, M",Meet on campus,Fall,2023,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,34858,LEC - AL1,10:00 AM - 10:50 AM,3,"Katok, Z",Meet on campus,Fall,2023,Morning,50
CS 151,Mathematical Foundations of Computing,3,40974,LEC - AL2,01:00 PM - 01:50 PM,3,"Bello Lander, G",Meet on campus,Fall,2023,Afternoon,50
CS 151,Mathematical Foundations of Computing,3,42500,LEC - AL3,02:00 PM - 02:50 PM,3,"Bello Lander, G",Meet on campus,Fall,2023,Afternoon,50
CS 211,Programming Practicum,3,34861,LCD - AS1,01:00 PM - 01:50 PM,2,"Kidane, E",Meet on campus,Fall,2023,Afternoon,50
CS 211,Programming Practicum,3,45953,LCD - AS2,02:00 PM - 02:50 PM,2,"Reckinger, S",Meet on campus,Fall,2023,Afternoon,50
CS 251,Data Structures,4,36203,LCD - AL1,12:00 PM - 12:50 PM,3,"Koehler, A",Meet on campus,Fall,2023,Afternoon,50
CS 251,Data Structures,4,40507,LCD - AL2,03:00 PM - 03:50 PM,3,"Ordentlich, E",Meet on campus,Fall,2023,Afternoon,50
CS 251,Data Structures,4,42499,LCD - AL3,04:00 PM - 04:50 PM,3,"Dey, D",Meet on campus,Fall,2023,Afternoon,50
CS 261,Machine Organization,4,36391,LCD - AL1,12:30 PM - 01:45 PM,2,"Diaz Herrera, D",Meet on campus,Fall,2023,Afternoon,75
CS 261,Machine Organization,4,42498,LCD - AL2,02:00 PM - 03:15 PM,2,"Diaz Herrera, D",Meet on campus,Fall,2023,Afternoon,75
CS 277,Technical and Professional Communication in Computer Science,3,48663,LCD - AS1,09:00 AM - 09:50 AM,1,"Carson, J; Cranch, C",Meet on campus,Fall,2023,Morning,50
CS 294,Special Topics in Computer Science,3,46841,LCD,ARRANGED,0,N/A,Online with deadlines,Fall,2023,N/A,0
CS 294,Special Topics in Computer Science,3,46073,LCD,04:00 PM - 04:50 PM,1,"Diaz Herrera, D; Revelo Alonso, R",Meet on campus,Fall,2023,Afternoon,50
CS 294,Special Topics in Computer Science,3,44176,LCD,06:00 PM - 08:00 PM,1,"Cranch, C",Meet on campus,Fall,2023,Evening,120
CS 301,Languages and Automata,3,10647,LEC - AL1,12:30 PM - 01:45 PM,2,"McCarty, E",Meet on campus,Fall,2023,Afternoon,75
CS 301,Languages and Automata,3,42220,LEC - AL2,02:00 PM - 03:15 PM,2,"Ibrahim, O",Meet on campus,Fall,2023,Afternoon,75
CS 301,Languages and Automata,3,45948,LEC - AL3,03:30 PM - 04:45 PM,2,"McCarty, E",Meet on campus,Fall,2023,Afternoon,75
CS 341,Programming Language Design and Implementation,3,36202,LCD,02:00 PM - 02:50 PM,3,"Solworth, J",Meet on campus,Fall,2023,Afternoon,50
CS 341,Programming Language Design and Implementation,3,42735,LCD,03:00 PM - 03:50 PM,3,"Solworth, J",Meet on campus,Fall,2023,Afternoon,50
CS 342,Software Design,3,37162,LCD,11:00 AM - 12:15 PM,2,"Hallenbeck, M",Meet on campus,Fall,2023,Morning,75
CS 361,Systems Programming,4,36535,LCD - AS1,03:30 PM - 04:45 PM,2,"Maratos, G",Meet on campus,Fall,2023,Afternoon,75
CS 362,Computer Design,4,36196,LCD - AS1,12:30 PM - 01:45 PM,2,"Troy, P",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,39429,LCD,11:00 AM - 12:15 PM,2,"Burton, E",Meet on campus,Fall,2023,Morning,75
CS 377,Ethical Issues in Computing,3,42236,LCD,12:30 PM - 01:45 PM,2,"Burton, E",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,41404,LCD,12:30 PM - 01:45 PM,2,"Clayville, K",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,36199,LCD,02:00 PM - 03:15 PM,2,"Burton, E",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,44087,LCD,02:00 PM - 03:15 PM,2,"Clayville, K",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,48691,LCD,03:30 PM - 04:45 PM,2,"Clayville, K",Meet on campus,Fall,2023,Afternoon,75
CS 377,Ethical Issues in Computing,3,48692,LCD,05:00 PM - 06:15 PM,2,"Burton, E",Meet on campus,Fall,2023,Evening,75
CS 377,Ethical Issues in Computing,3,38340,LCD,05:00 PM - 06:15 PM,2,"Clayville, K",Meet on campus,Fall,2023,Evening,75
CS 378,Framework-based Software Development for Hand-held Devices,3,47249,LCD,03:30 PM - 04:45 PM,2,"Buy, U",Meet on campus,Fall,2023,Afternoon,75
CS 394,Special Topics in Computer Science,3,44123,LCD,02:00 PM - 05:00 PM,1,"Hallenbeck, M",Meet on campus,Fall,2023,Afternoon,180
CS 401,Computer Algorithms I,4,41675,LCD,09:30 AM - 10:45 AM,2,"Lillis, J",On campus and online,Fall,2023,Morning,75
CS 401,Computer Algorithms I,4,41676,LCD,09:30 AM - 10:45 AM,2,"Lillis, J",On campus and online,Fall,2023,Morning,75
CS 401,Computer Algorithms I,4,35218,LCD,11:00 AM - 12:15 PM,2,"DasGupta, B",Meet on campus,Fall,2023,Morning,75
CS 401,Computer Algorithms I,4,35219,LCD,11:00 AM - 12:15 PM,2,"DasGupta, B",Meet on campus,Fall,2023,Morning,75
CS 401,Computer Algorithms I,4,10669,LCD,02:00 PM - 02:50 PM,3,"Reyzin, L",On campus and online,Fall,2023,Afternoon,50
CS 401,Computer Algorithms I,4,20262,LCD,02:00 PM - 02:50 PM,3,"Reyzin, L",On campus and online,Fall,2023,Afternoon,50
CS 401,Computer Algorithms I,4,39067,LCD,02:00 PM - 03:15 PM,2,"Sun, X",Meet on campus,Fall,2023,Afternoon,75
CS 401,Computer Algorithms I,4,39068,LCD,02:00 PM - 03:15 PM,2,"Sun, X",Meet on campus,Fall,2023,Afternoon,75
CS 401,Computer Algorithms I,4,10671,LCD,05:00 PM - 06:15 PM,2,"Grechanik, M",Meet on campus,Fall,2023,Evening,75
CS 401,Computer Algorithms I,4,20264,LCD,05:00 PM - 06:15 PM,2,"Grechanik, M",Meet on campus,Fall,2023,Evening,75
CS 402,Algorithms in Practice,4,48827,LCD,12:00 PM - 12:50 PM,3,"Lillis, J",On campus and online,Fall,2023,Afternoon,50
CS 402,Algorithms in Practice,4,48828,LCD,12:00 PM - 12:50 PM,3,"Lillis, J",On campus and online,Fall,2023,Afternoon,50
CS 411,Artificial Intelligence I,4,10672,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",Meet on campus,Fall,2023,Morning,50
CS 411,Artificial Intelligence I,4,20266,LCD,09:00 AM - 09:50 AM,3,"Gmytrasiewicz, P",Meet on campus,Fall,2023,Morning,50
CS 411,Artificial Intelligence I,4,42736,LCD,11:00 AM - 12:15 PM,2,"Kash, I",Meet on campus,Fall,2023,Morning,75
CS 411,Artificial Intelligence I,4,42737,LCD,11:00 AM - 12:15 PM,2,"Kash, I",Meet on campus,Fall,2023,Morning,75
CS 415,Computer Vision I,4,42844,LCD,03:30 PM - 04:45 PM,2,"Ravi, S",Meet on campus,Fall,2023,Afternoon,75
CS 415,Computer Vision I,4,42845,LCD,03:30 PM - 04:45 PM,2,"Ravi, S",Meet on campus,Fall,2023,Afternoon,75
CS 418,Introduction to Data Science,4,44033,LEC,11:00 AM - 12:15 PM,2,"Medya, S",Meet on campus,Fall,2023,Morning,75
CS 418,Introduction to Data Science,4,44034,LEC,11:00 AM - 12:15 PM,2,"Medya, S",Meet on campus,Fall,2023,Morning,75
CS 418,Introduction to Data Science,4,42738,LEC,02:00 PM - 02:50 PM,3,"Ziebart, B",Meet on campus,Fall,2023,Afternoon,50
CS 418,Introduction to Data Science,4,42739,LEC,02:00 PM - 02:50 PM,3,"Ziebart, B",Meet on campus,Fall,2023,Afternoon,50
CS 421,Natural Language Processing,4,43946,LEC,09:30 AM - 10:45 AM,2,"Parde, N",Meet on campus,Fall,2023,Morning,75
CS 421,Natural Language Processing,4,43947,LEC,09:30 AM - 10:45 AM,2,"Parde, N",Meet on campus,Fall,2023,Morning,75
CS 422,User Interface Design and Programming,4,47232,LCD,12:30 PM - 01:45 PM,2,"Kerne, A",Meet on campus,Fall,2023,Afternoon,75
CS 422,User Interface Design and Programming,4,47233,LCD,12:30 PM - 01:45 PM,2,"Kerne, A",Meet on campus,Fall,2023,Afternoon,75
CS 422,User Interface Design and Programming,4,44137,LCD,03:30 PM - 04:45 PM,2,"Chattopadhyay, D",Meet on campus,Fall,2023,Afternoon,75
CS 422,User Interface Design and Programming,4,44138,LCD,03:30 PM - 04:45 PM,2,"Chattopadhyay, D",Meet on campus,Fall,2023,Afternoon,75
CS 424,Visualization and Visual Analytics,4,33484,LCD,08:00 AM - 09:15 AM,2,"Miranda, F",Meet on campus,Fall,2023,Morning,75
CS 424,Visualization and Visual Analytics,4,33485,LCD,08:00 AM - 09:15 AM,2,"Miranda, F",Meet on campus,Fall,2023,Morning,75
CS 427,Creative Coding,4,48737,LCD,09:00 AM - 11:40 AM,1,"Johnson, A",Meet on campus,Fall,2023,Morning,160
CS 427,Creative Coding,4,48738,LCD,09:00 AM - 11:40 AM,1,"Johnson, A",Meet on campus,Fall,2023,Morning,160
CS 427,Creative Coding,4,48739,LCD,01:00 PM - 03:40 PM,1,"Johnson, A",Meet on campus,Fall,2023,Afternoon,160
CS 427,Creative Coding,4,48740,LCD,01:00 PM - 03:40 PM,1,"Johnson, A",Meet on campus,Fall,2023,Afternoon,160
CS 440,Software Engineering I,4,38984,LCD,01:00 PM - 01:50 PM,3,"Bell, J",Meet on campus,Fall,2023,Afternoon,50
CS 440,Software Engineering I,4,38985,LCD,01:00 PM - 01:50 PM,3,"Bell, J",Meet on campus,Fall,2023,Afternoon,50
CS 441,Engineering Distributed Objects For Cloud Computing,4,39826,LCD,02:00 PM - 03:15 PM,2,"Grechanik, M",Meet on campus,Fall,2023,Afternoon,75
CS 441,Engineering Distributed Objects For Cloud Computing,4,39827,LCD,02:00 PM - 03:15 PM,2,"Grechanik, M",Meet on campus,Fall,2023,Afternoon,75
CS 450,Introduction to Networking,4,10677,LEC,02:00 PM - 03:15 PM,2,"Vamanan, B",Meet on campus,Fall,2023,Afternoon,75
CS 450,Introduction to Networking,4,20271,LEC,02:00 PM - 03:15 PM,2,"Vamanan, B",Meet on campus,Fall,2023,Afternoon,75
CS 461,Operating Systems Design and Implementation,4,42521,LCD,12:00 PM - 12:50 PM,3,"Eriksson, J",Meet on campus,Fall,2023,Afternoon,50
CS 461,Operating Systems Design and Implementation,4,43861,LCD,12:00 PM - 12:50 PM,3,"Eriksson, J",Meet on campus,Fall,2023,Afternoon,50
CS 466,Computer Architecture,4,28472,LCD,11:00 AM - 12:15 PM,2,"Zhu, Z",Meet on campus,Fall,2023,Morning,75
CS 466,Computer Architecture,4,28473,LCD,11:00 AM - 12:15 PM,2,"Zhu, Z",Meet on campus,Fall,2023,Morning,75
CS 468,Network Security,4,48670,LEC,04:30 PM - 05:45 PM,2,"Polakis, J",Meet on campus,Fall,2023,Afternoon,75
CS 468,Network Security,4,48671,LEC,04:30 PM - 05:45 PM,2,"Polakis, J",Meet on campus,Fall,2023,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,38902,LCD,12:30 PM - 01:45 PM,2,"Buy, U",Meet on campus,Fall,2023,Afternoon,75
CS 474,Object-Oriented Languages and Environments,4,38903,LCD,12:30 PM - 01:45 PM,2,"Buy, U",Meet on campus,Fall,2023,Afternoon,75
CS 476,Programming Language Design,4,42740,LCD,10:00 AM - 10:50 AM,3,"Mansky, W",Meet on campus,Fall,2023,Morning,50
CS 476,Programming Language Design,4,42741,LCD,10:00 AM - 10:50 AM,3,"Mansky, W",Meet on campus,Fall,2023,Morning,50
CS 480,Database Systems,4,10682,LCD,01:00 PM - 01:50 PM,3,"Kumar, s",Meet on campus,Fall,2023,Afternoon,50
CS 480,Database Systems,4,13947,LCD,01:00 PM - 01:50 PM,3,"Kumar, s",Meet on campus,Fall,2023,Afternoon,50
CS 480,Database Systems,4,41677,LCD,05:00 PM - 06:15 PM,2,"Asudeh, A",Meet on campus,Fall,2023,Evening,75
CS 480,Database Systems,4,41678,LCD,05:00 PM - 06:15 PM,2,"Asudeh, A",Meet on campus,Fall,2023,Evening,75
CS 483,Big Data Mining,4,48742,LCD,03:30 PM - 04:45 PM,2,"Cheng, L",Meet on campus,Fall,2023,Afternoon,75
CS 483,Big Data Mining,4,48743,LCD,03:30 PM - 04:45 PM,2,"Cheng, L",Meet on campus,Fall,2023,Afternoon,75
CS 484,Secure Web Application Development,4,46593,LCD,03:00 PM - 04:15 PM,2,"Kanich, C",Meet on campus,Fall,2023,Afternoon,75
CS 484,Secure Web Application Development,4,46594,LCD,03:00 PM - 04:15 PM,2,"Kanich, C",Meet on campus,Fall,2023,Afternoon,75
CS 487,Building Secure Computer Systems,4,28124,LCD,03:00 PM - 04:15 PM,2,"Wang, X",Meet on campus,Fall,2023,Afternoon,75
CS 487,Building Secure Computer Systems,4,28125,LCD,03:00 PM - 04:15 PM,2,"Wang, X",Meet on campus,Fall,2023,Afternoon,75
